Date,HeureDebut,Duree,Cours,CodeCours,Local,Site,ConcatAnneeEtudeSection_UF
2024-01-12,18:00,50,Techn. de communication,T102,R24,WLW,MK2-Technique de communication
2024-01-12,18:00,50,Principes et décisions stratégiques,B001,R23,WLW,MK4-Marketing stratégique
2024-01-12,18:50,50,Gestion des risques liés au commerce internat.,4532,R25,WLW,AS4-Gestion des risques num. et opéra
2024-01-12,18:50,50,Techn. de communication,T102,?wlw,WLW,MK2-Technique de communication
2024-01-12,18:50,50,Techn. de communication,T102,R24,WLW,MK2-Technique de communication
2024-01-12,18:50,50,Principes et décisions stratégiques,B001,R23,WLW,MK4-Marketing stratégique
2024-01-12,19:55,50,Gestion des risques liés au commerce internat.,4532,R25,WLW,AS4-Gestion des risques num. et opéra
2024-01-12,19:55,50,Techn. de communication,T102,?wlw,WLW,MK2-Technique de communication
2024-01-12,19:55,50,Techn. de communication,T102,R24,WLW,MK2-Technique de communication
2024-01-12,19:55,50,Principes et décisions stratégiques,B001,R23,WLW,MK4-Marketing stratégique
2024-01-12,20:45,50,Gestion des risques liés au commerce internat.,4532,R25,WLW,AS4-Gestion des risques num. et opéra
2024-01-12,20:45,50,Techn. de communication,T102,?wlw,WLW,MK2-Technique de communication
2024-01-12,20:45,50,Techn. de communication,T102,R24,WLW,MK2-Technique de communication
2024-01-12,20:45,50,Principes et décisions stratégiques,B001,R23,WLW,MK4-Marketing stratégique
2024-01-13,09:00,50,Communication en assurance,4490,R24,WLW,AS3-Communication appliquée assurance
2024-01-13,09:00,50,Gestion des compétences,4533,A01,WLW,AS4-Gestion des risques num. et opéra
2024-01-13,09:00,50,Statistique : théorie,2211,124,WLW,COM-Elém. de statistique
2024-01-13,09:00,50,Statistique : théorie,2211,125,WLW,COM-Elém. de statistique
2024-01-13,09:00,50,Statistique : théorie,2211,A01,WLW,COM-Elém. de statistique
2024-01-13,09:00,50,Statistique : exercices,2221,124,WLW,COM-Elém. de statistique
2024-01-13,09:00,50,Statistique : exercices,2221,125,WLW,COM-Elém. de statistique
2024-01-13,09:00,50,Elém. de math. financières,A006,A01,WLW,COM-Math. financières et stat.
2024-01-13,09:00,50,Elém. de math. financières,A006,A02,WLW,COM-Math. financières et stat.
2024-01-13,09:00,50,Leadership et management,3930,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,09:00,50,Gestion du changement,3931,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,09:00,50,Comptabilité,3821,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,09:00,50,Contrôles,3822,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,09:00,50,Supply chain : risk management,9041,A01,WLW,DISC-Supply chain : risk management
2024-01-13,09:00,50,Labo maintenance informatique : bases de réseaux,1405,127,WLW,IN3-Bases des réseaux
2024-01-13,09:00,50,Notions de marketing B2B et B2G,3304,?wlw,WLW,MK2-Techniques de vente et négociation
2024-01-13,09:00,50,Business Model,3171,A04,WLW,MK3-Business model
2024-01-13,09:00,50,Labo : Business Model,3172,A04,WLW,MK3-Business model
2024-01-13,09:00,50,Brand marketing,B002,?wlw,WLW,MK4-Marketing stratégique
2024-01-13,09:00,50,Outils contrôle et développement  GRH,1115,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,09:00,50,Outils de contrôle et de développement GRH : évalu,1122,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,09:50,50,Communication en assurance,4490,R24,WLW,AS3-Communication appliquée assurance
2024-01-13,09:50,50,Gestion des compétences,4533,A01,WLW,AS4-Gestion des risques num. et opéra
2024-01-13,09:50,50,Statistique : théorie,2211,124,WLW,COM-Elém. de statistique
2024-01-13,09:50,50,Statistique : théorie,2211,125,WLW,COM-Elém. de statistique
2024-01-13,09:50,50,Statistique : théorie,2211,A01,WLW,COM-Elém. de statistique
2024-01-13,09:50,50,Statistique : exercices,2221,124,WLW,COM-Elém. de statistique
2024-01-13,09:50,50,Statistique : exercices,2221,125,WLW,COM-Elém. de statistique
2024-01-13,09:50,50,Elém. de math. financières,A006,A01,WLW,COM-Math. financières et stat.
2024-01-13,09:50,50,Elém. de math. financières,A006,A02,WLW,COM-Math. financières et stat.
2024-01-13,09:50,50,Leadership et management,3930,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,09:50,50,Gestion du changement,3931,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,09:50,50,Comptabilité,3821,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,09:50,50,Contrôles,3822,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,09:50,50,Supply chain : risk management,9041,A01,WLW,DISC-Supply chain : risk management
2024-01-13,09:50,50,Labo maintenance informatique : bases de réseaux,1405,127,WLW,IN3-Bases des réseaux
2024-01-13,09:50,50,Notions de marketing B2B et B2G,3304,?wlw,WLW,MK2-Techniques de vente et négociation
2024-01-13,09:50,50,Business Model,3171,A04,WLW,MK3-Business model
2024-01-13,09:50,50,Labo : Business Model,3172,A04,WLW,MK3-Business model
2024-01-13,09:50,50,Brand marketing,B002,?wlw,WLW,MK4-Marketing stratégique
2024-01-13,09:50,50,Outils contrôle et développement  GRH,1115,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,09:50,50,Outils de contrôle et de développement GRH : évalu,1122,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,10:50,50,Communication en assurance,4490,R24,WLW,AS3-Communication appliquée assurance
2024-01-13,10:50,50,Gestion des compétences,4533,A01,WLW,AS4-Gestion des risques num. et opéra
2024-01-13,10:50,50,Statistique : théorie,2211,124,WLW,COM-Elém. de statistique
2024-01-13,10:50,50,Statistique : théorie,2211,125,WLW,COM-Elém. de statistique
2024-01-13,10:50,50,Statistique : théorie,2211,A01,WLW,COM-Elém. de statistique
2024-01-13,10:50,50,Statistique : exercices,2221,124,WLW,COM-Elém. de statistique
2024-01-13,10:50,50,Statistique : exercices,2221,125,WLW,COM-Elém. de statistique
2024-01-13,10:50,50,Elém. de math. financières,A006,A01,WLW,COM-Math. financières et stat.
2024-01-13,10:50,50,Elém. de math. financières,A006,A02,WLW,COM-Math. financières et stat.
2024-01-13,10:50,50,Leadership et management,3930,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,10:50,50,Gestion du changement,3931,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,10:50,50,Comptabilité,3821,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,10:50,50,Contrôles,3822,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,10:50,50,Supply chain : risk management,9041,A01,WLW,DISC-Supply chain : risk management
2024-01-13,10:50,50,Labo maintenance informatique : bases de réseaux,1405,127,WLW,IN3-Bases des réseaux
2024-01-13,10:50,50,Notions de marketing B2B et B2G,3304,?wlw,WLW,MK2-Techniques de vente et négociation
2024-01-13,10:50,50,Business Model,3171,A04,WLW,MK3-Business model
2024-01-13,10:50,50,Labo : Business Model,3172,A04,WLW,MK3-Business model
2024-01-13,10:50,50,Brand marketing,B002,?wlw,WLW,MK4-Marketing stratégique
2024-01-13,10:50,50,Outils contrôle et développement  GRH,1115,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,10:50,50,Outils de contrôle et de développement GRH : évalu,1122,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,11:40,50,Communication en assurance,4490,R24,WLW,AS3-Communication appliquée assurance
2024-01-13,11:40,50,Gestion des compétences,4533,A01,WLW,AS4-Gestion des risques num. et opéra
2024-01-13,11:40,50,Statistique : théorie,2211,124,WLW,COM-Elém. de statistique
2024-01-13,11:40,50,Statistique : théorie,2211,125,WLW,COM-Elém. de statistique
2024-01-13,11:40,50,Statistique : théorie,2211,A01,WLW,COM-Elém. de statistique
2024-01-13,11:40,50,Statistique : exercices,2221,124,WLW,COM-Elém. de statistique
2024-01-13,11:40,50,Statistique : exercices,2221,125,WLW,COM-Elém. de statistique
2024-01-13,11:40,50,Elém. de math. financières,A006,A01,WLW,COM-Math. financières et stat.
2024-01-13,11:40,50,Elém. de math. financières,A006,A02,WLW,COM-Math. financières et stat.
2024-01-13,11:40,50,Leadership et management,3930,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,11:40,50,Gestion du changement,3931,?wlw,WLW,CP3-Leadership et gestion du changement
2024-01-13,11:40,50,Comptabilité,3821,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,11:40,50,Contrôles,3822,A03,WLW,CP4-Comptabilités et contrôles
2024-01-13,11:40,50,Supply chain : risk management,9041,A01,WLW,DISC-Supply chain : risk management
2024-01-13,11:40,50,Labo maintenance informatique : bases de réseaux,1405,127,WLW,IN3-Bases des réseaux
2024-01-13,11:40,50,Notions de marketing B2B et B2G,3304,?wlw,WLW,MK2-Techniques de vente et négociation
2024-01-13,11:40,50,Business Model,3171,A04,WLW,MK3-Business model
2024-01-13,11:40,50,Labo : Business Model,3172,A04,WLW,MK3-Business model
2024-01-13,11:40,50,Brand marketing,B002,?wlw,WLW,MK4-Marketing stratégique
2024-01-13,11:40,50,Outils contrôle et développement  GRH,1115,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-13,11:40,50,Outils de contrôle et de développement GRH : évalu,1122,BA06,WLW,RH2-Outils de contrôle GRH
2024-01-15,18:00,50,Droit de la responsabilité civile,A003,R24,WLW,AS1-Droit de la responsabilité civile
2024-01-15,18:00,50,Progr. orientée objet  C#,I171,127,WLW,IN2-Programmation orientée objet 
2024-01-15,18:00,50,Progr. orientée objet  C#,I171,128,WLW,IN2-Programmation orientée objet 
2024-01-15,18:00,50,Notions de comptabilité,II21,A02,WLW,IN4-Produits logiciels de gestion 
2024-01-15,18:00,50,Statistique,Z102,?wlw,WLW,MK2-Stat. inférentielle
2024-01-15,18:00,50,Notions de communication marketing,3101,A04,WLW,MK3-Stratégies communication marketing
2024-01-15,18:00,50,Marketing: séminaire,B007,A01,WLW,MK4-Marketing : séminaire
2024-01-15,18:00,50,Sociologie du travail,T136,A01,WLW,RH4-Sociologie du travail
2024-01-15,18:50,50,Droit de la responsabilité civile,A003,R24,WLW,AS1-Droit de la responsabilité civile
2024-01-15,18:50,50,Progr. orientée objet  C#,I171,127,WLW,IN2-Programmation orientée objet 
2024-01-15,18:50,50,Progr. orientée objet  C#,I171,128,WLW,IN2-Programmation orientée objet 
2024-01-15,18:50,50,Notions de comptabilité,II21,A02,WLW,IN4-Produits logiciels de gestion 
2024-01-15,18:50,50,Statistique,Z102,?wlw,WLW,MK2-Stat. inférentielle
2024-01-15,18:50,50,Notions de communication marketing,3101,A04,WLW,MK3-Stratégies communication marketing
2024-01-15,18:50,50,Marketing: séminaire,B007,A01,WLW,MK4-Marketing : séminaire
2024-01-15,18:50,50,Sociologie du travail,T136,A01,WLW,RH4-Sociologie du travail
2024-01-15,19:55,50,Droit de la responsabilité civile,A003,R24,WLW,AS1-Droit de la responsabilité civile
2024-01-15,19:55,50,Progr. orientée objet  C#,I171,127,WLW,IN2-Programmation orientée objet 
2024-01-15,19:55,50,Progr. orientée objet  C#,I171,128,WLW,IN2-Programmation orientée objet 
2024-01-15,19:55,50,Notions de comptabilité,II21,A02,WLW,IN4-Produits logiciels de gestion 
2024-01-15,19:55,50,Statistique,Z102,?wlw,WLW,MK2-Stat. inférentielle
2024-01-15,19:55,50,Notions de communication marketing,3101,A04,WLW,MK3-Stratégies communication marketing
2024-01-15,19:55,50,Marketing: séminaire,B007,A01,WLW,MK4-Marketing : séminaire
2024-01-15,19:55,50,Sociologie du travail,T136,A01,WLW,RH4-Sociologie du travail
2024-01-15,20:45,50,Droit de la responsabilité civile,A003,R24,WLW,AS1-Droit de la responsabilité civile
2024-01-15,20:45,50,Progr. orientée objet  C#,I171,127,WLW,IN2-Programmation orientée objet 
2024-01-15,20:45,50,Progr. orientée objet  C#,I171,128,WLW,IN2-Programmation orientée objet 
2024-01-15,20:45,50,Notions de comptabilité,II21,A02,WLW,IN4-Produits logiciels de gestion 
2024-01-15,20:45,50,Statistique,Z102,?wlw,WLW,MK2-Stat. inférentielle
2024-01-15,20:45,50,Notions de communication marketing,3101,A04,WLW,MK3-Stratégies communication marketing
2024-01-15,20:45,50,Marketing: séminaire,B007,A01,WLW,MK4-Marketing : séminaire
2024-01-15,20:45,50,Sociologie du travail,T136,A01,WLW,RH4-Sociologie du travail
2024-01-16,18:00,50,Ass. responsabilité civile,A012,R23,WLW,AS2-Ass. responsabilité civile
2024-01-16,18:00,50,Gestion des risques: princ. de base,4451,R28,WLW,AS3-Gestion des risques : princ. de base
2024-01-16,18:00,50,Data Analysis : Gestion de projets ,3312,B 21&22,WLW,BDA:Data Analysis : gestion de projets
2024-01-16,18:00,50,Élém.  comptabilité & fiscalité,2191,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,18:00,50,Labo de logiciels de gestion,2201,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,18:00,50,Droit économique,A025,A01,WLW,CP2-Droit économique
2024-01-16,18:00,50,Compta analytique : théorie,3972,124,WLW,CP3-Compta analytique approfondie
2024-01-16,18:00,50,Compta analytique : laboratoire,3973,124,WLW,CP3-Compta analytique approfondie
2024-01-16,18:00,50,Pratique de la TVA,4112,A02,WLW,CP3-Pratique de la TVA
2024-01-16,18:00,50,Structure des ordinateurs ,I190,BR 01&02,WLW,IN1-Structure ordinateurs
2024-01-16,18:00,50,Pilotage des offres,3300,SPV 1&2,WLW,MK2-Marketing opérationnel
2024-01-16,18:00,50,Techniques d'exportation,1602,A03,WLW,MK3-Marketing international
2024-01-16,18:00,50,Etudes de marchés et statistique,B012,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-16,18:00,50,Fisca approfondie : ISOC,1000,R25,WLW,SF1-Fiscalité directe approf.
2024-01-16,18:50,50,Ass. responsabilité civile,A012,R23,WLW,AS2-Ass. responsabilité civile
2024-01-16,18:50,50,Gestion des risques: princ. de base,4451,R28,WLW,AS3-Gestion des risques : princ. de base
2024-01-16,18:50,50,Data Analysis : Gestion de projets ,3312,B 21&22,WLW,BDA:Data Analysis : gestion de projets
2024-01-16,18:50,50,Élém.  comptabilité & fiscalité,2191,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,18:50,50,Labo de logiciels de gestion,2201,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,18:50,50,Droit économique,A025,A01,WLW,CP2-Droit économique
2024-01-16,18:50,50,Compta analytique : théorie,3972,124,WLW,CP3-Compta analytique approfondie
2024-01-16,18:50,50,Compta analytique : laboratoire,3973,124,WLW,CP3-Compta analytique approfondie
2024-01-16,18:50,50,Pratique de la TVA,4112,A02,WLW,CP3-Pratique de la TVA
2024-01-16,18:50,50,Structure des ordinateurs ,I190,BR 01&02,WLW,IN1-Structure ordinateurs
2024-01-16,18:50,50,Pilotage des offres,3300,SPV 1&2,WLW,MK2-Marketing opérationnel
2024-01-16,18:50,50,Techniques d'exportation,1602,A03,WLW,MK3-Marketing international
2024-01-16,18:50,50,Etudes de marchés et statistique,B012,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-16,18:50,50,Fisca approfondie : ISOC,1000,R25,WLW,SF1-Fiscalité directe approf.
2024-01-16,19:55,50,Ass. responsabilité civile,A012,R23,WLW,AS2-Ass. responsabilité civile
2024-01-16,19:55,50,Gestion des risques: princ. de base,4451,R28,WLW,AS3-Gestion des risques : princ. de base
2024-01-16,19:55,50,Data Analysis : Gestion de projets ,3312,B 21&22,WLW,BDA:Data Analysis : gestion de projets
2024-01-16,19:55,50,Élém.  comptabilité & fiscalité,2191,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,19:55,50,Labo de logiciels de gestion,2201,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,19:55,50,Droit économique,A025,A01,WLW,CP2-Droit économique
2024-01-16,19:55,50,Compta analytique : théorie,3972,124,WLW,CP3-Compta analytique approfondie
2024-01-16,19:55,50,Compta analytique : laboratoire,3973,124,WLW,CP3-Compta analytique approfondie
2024-01-16,19:55,50,Pratique de la TVA,4112,A02,WLW,CP3-Pratique de la TVA
2024-01-16,19:55,50,Structure des ordinateurs ,I190,BR 01&02,WLW,IN1-Structure ordinateurs
2024-01-16,19:55,50,Pilotage des offres,3300,SPV 1&2,WLW,MK2-Marketing opérationnel
2024-01-16,19:55,50,Techniques d'exportation,1602,A03,WLW,MK3-Marketing international
2024-01-16,19:55,50,Etudes de marchés et statistique,B012,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-16,19:55,50,Fisca approfondie : ISOC,1000,R25,WLW,SF1-Fiscalité directe approf.
2024-01-16,20:45,50,Ass. responsabilité civile,A012,R23,WLW,AS2-Ass. responsabilité civile
2024-01-16,20:45,50,Gestion des risques: princ. de base,4451,R28,WLW,AS3-Gestion des risques : princ. de base
2024-01-16,20:45,50,Data Analysis : Gestion de projets ,3312,B 21&22,WLW,BDA:Data Analysis : gestion de projets
2024-01-16,20:45,50,Élém.  comptabilité & fiscalité,2191,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,20:45,50,Labo de logiciels de gestion,2201,A01,WLW,COM-Élém. de compta & fisca
2024-01-16,20:45,50,Droit économique,A025,A01,WLW,CP2-Droit économique
2024-01-16,20:45,50,Compta analytique : théorie,3972,124,WLW,CP3-Compta analytique approfondie
2024-01-16,20:45,50,Compta analytique : laboratoire,3973,124,WLW,CP3-Compta analytique approfondie
2024-01-16,20:45,50,Pratique de la TVA,4112,A02,WLW,CP3-Pratique de la TVA
2024-01-16,20:45,50,Structure des ordinateurs ,I190,BR 01&02,WLW,IN1-Structure ordinateurs
2024-01-16,20:45,50,Pilotage des offres,3300,SPV 1&2,WLW,MK2-Marketing opérationnel
2024-01-16,20:45,50,Techniques d'exportation,1602,A03,WLW,MK3-Marketing international
2024-01-16,20:45,50,Etudes de marchés et statistique,B012,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-16,20:45,50,Fisca approfondie : ISOC,1000,R25,WLW,SF1-Fiscalité directe approf.
2024-01-20,09:00,50,Anglais UE1,R992,S28,WLW,COM-Anglais  UE1 
2024-01-20,09:00,50,Anglais UE2,S012,A02,WLW,COM-Anglais  UE2 
2024-01-20,09:00,50,Anglais UE2,S012,A04,WLW,COM-Anglais  UE2 
2024-01-20,09:00,50,Anglais UE3,S022,SPV2,WLW,COM-Anglais  UE3
2024-01-20,09:00,50,Anglais UE4,S026,SPV3,WLW,COM-Anglais  UE4
2024-01-20,09:00,50,Néerlandais UE1,R991,S24,WLW,COM-Néerlandais  UE1 
2024-01-20,09:00,50,Néerlandais UE2,S011,R27,WLW,COM-Néerlandais  UE2 
2024-01-20,09:00,50,Néerlandais UE2,S011,S22,WLW,COM-Néerlandais  UE2 
2024-01-20,09:00,50,Néerlandais UE3,S021,R24,WLW,COM-Néerlandais  UE3 
2024-01-20,09:00,50,Néerlandais UE4,R996,R23,WLW,COM-Néerlandais  UE4 
2024-01-20,09:50,50,Anglais UE1,R992,S28,WLW,COM-Anglais  UE1 
2024-01-20,09:50,50,Anglais UE2,S012,A02,WLW,COM-Anglais  UE2 
2024-01-20,09:50,50,Anglais UE2,S012,A04,WLW,COM-Anglais  UE2 
2024-01-20,09:50,50,Anglais UE3,S022,SPV2,WLW,COM-Anglais  UE3
